,County,Year,Month,Fully Vaccinated Rate,One Dose Rate,Up To Date Rate
1467,Mono,2021,6,0.5589999999999999,0.5975,0.0
1468,Mono,2021,7,0.5695,0.615,0.0
1469,Mono,2021,8,0.5861,0.6394,0.0
1470,Mono,2021,9,0.6069,0.6546,0.0
1471,Mono,2021,10,0.6193,0.6665000000000001,0.0
1472,Mono,2021,11,0.63,0.6972,0.0
1473,Mono,2021,12,0.6535,0.7148,0.0001
1474,Mono,2022,1,0.6778,0.7428,0.0001
1475,Mono,2022,2,0.6831,0.7493000000000001,0.0002
1476,Mono,2022,3,0.6875,0.7532,0.0002
1477,Mono,2022,4,0.6898000000000001,0.7564,0.0002
1478,Mono,2022,5,0.6918000000000001,0.7587,0.0002
1479,Mono,2022,6,0.6936,0.7620999999999999,0.0002
1480,Mono,2022,7,0.6953,0.7656000000000001,0.0002
1481,Mono,2022,8,0.6976,0.7687999999999999,0.0002
1482,Mono,2022,9,0.6999,0.7718,0.0279
1483,Mono,2022,10,0.7012,0.7751,0.07200000000000001
1484,Mono,2022,11,0.7018000000000001,0.7785,0.10800000000000001
1485,Mono,2022,12,0.7025,0.7798,0.1288
1486,Mono,2023,1,0.7075,0.7857999999999999,0.1364
1487,Mono,2023,2,0.7076,0.7864,0.1399
1488,Mono,2023,3,0.708,0.7868999999999999,0.1419
1489,Mono,2023,4,0.7081000000000001,0.7872,0.1452
1490,Mono,2023,5,0.7081999999999999,0.7876000000000001,0.15130000000000002
1491,Mono,2023,6,0.7081999999999999,0.7879,0.154
1492,Mono,2023,7,0.7081999999999999,0.7879,0.1557
1493,Mono,2023,8,0.7082999999999999,0.7879,0.1578
1494,Mono,2023,9,0.7082999999999999,0.7884,0.1677
1495,Mono,2023,10,0.7082999999999999,0.7888,0.1843
1496,Monterey,2020,1,0.0,0.0,0.0
1497,Monterey,2020,7,0.0,0.0,0.0
1498,Monterey,2020,8,0.0,0.0,0.0
1499,Monterey,2020,9,0.0,0.0,0.0
1500,Monterey,2020,10,0.0,0.0,0.0
1501,Monterey,2020,11,0.0,0.0,0.0
1502,Monterey,2020,12,0.0,0.0,0.0
1503,Monterey,2020,8,0.0,0.0,0.0
1504,Monterey,2020,9,0.0,0.0,0.0
1505,Monterey,2020,10,0.0,0.0,0.0
1506,Monterey,2020,11,0.0,0.0,0.0
1507,Monterey,2020,12,0.0,0.0125,0.0
1508,Monterey,2021,1,0.0148,0.0504,0.0
1509,Monterey,2021,2,0.0623,0.1341,0.0
1510,Monterey,2021,3,0.1634,0.32409999999999994,0.0
1511,Monterey,2021,4,0.3464,0.48719999999999997,0.0
1512,Monterey,2021,5,0.4669,0.5496,0.0
1513,Monterey,2021,6,0.5236,0.5843,0.0
1514,Monterey,2021,7,0.5502,0.6134000000000001,0.0
1515,Monterey,2021,8,0.5791,0.6503,0.0
1516,Monterey,2021,9,0.6102000000000001,0.6738,0.0
1517,Monterey,2021,10,0.6297,0.6897,0.0
1518,Monterey,2021,11,0.6465000000000001,0.7209,0.0
1519,Monterey,2021,12,0.6738,0.7472,0.0
1520,Monterey,2022,1,0.7001999999999999,0.7806000000000001,0.0
1521,Monterey,2022,2,0.7162999999999999,0.794,0.0
1522,Monterey,2022,3,0.7263,0.8011,0.0
1523,Monterey,2022,4,0.7321,0.8054000000000001,0.0
1524,Monterey,2022,5,0.7359,0.8089,0.0
1525,Monterey,2022,6,0.7389,0.8123,0.0
1526,Monterey,2022,7,0.7415999999999999,0.818,0.0
1527,Monterey,2022,8,0.7444,0.8223,0.0001
1528,Monterey,2022,9,0.7465,0.8256999999999999,0.0212
1529,Monterey,2022,10,0.7479,0.8301000000000001,0.0625
1530,Monterey,2022,11,0.7492,0.8334999999999999,0.09630000000000001
1531,Monterey,2022,12,0.7501000000000001,0.836,0.1197
1532,Monterey,2023,1,0.7284,0.8123999999999999,0.127
1533,Monterey,2023,2,0.7290000000000001,0.8134999999999999,0.1338
1534,Monterey,2023,3,0.7295999999999999,0.8145,0.13949999999999999
1535,Monterey,2023,4,0.7299,0.8151,0.145
1536,Monterey,2023,5,0.7301000000000001,0.8157,0.1557
1537,Monterey,2023,6,0.7301000000000001,0.8162,0.161
1538,Monterey,2023,7,0.7302,0.8167,0.16440000000000002
1539,Monterey,2023,8,0.7303000000000001,0.8170999999999999,0.1684
1540,Monterey,2023,9,0.7303000000000001,0.8175,0.1775
1541,Monterey,2023,10,0.7303000000000001,0.8181,0.1942
1542,Napa,2020,1,0.0,0.0,0.0
1543,Napa,2020,7,0.0,0.0,0.0
1544,Napa,2020,8,0.0,0.0,0.0
1545,Napa,2020,9,0.0,0.0,0.0
1546,Napa,2020,10,0.0,0.0,0.0
1547,Napa,2020,11,0.0,0.0,0.0
1548,Napa,2022,12,0.8290000000000001,0.9176000000000001,0.1776
1549,Napa,2023,3,0.8053,0.8925,0.196
1550,Napa,2023,4,0.8056,0.8929,0.19879999999999998
1551,Napa,2020,9,0.0,0.0,0.0
1552,Napa,2020,10,0.0,0.0,0.0
1553,Napa,2020,11,0.0,0.0,0.0
1554,Napa,2020,12,0.0,0.024900000000000002,0.0
1555,Napa,2021,1,0.028399999999999998,0.1475,0.0
1556,Napa,2021,2,0.1476,0.2469,0.0
1557,Napa,2021,3,0.289,0.45640000000000003,0.0
1558,Napa,2021,4,0.4635,0.6172,0.0
1559,Napa,2021,5,0.5838,0.6811,0.0
1560,Napa,2021,6,0.6385000000000001,0.7070000000000001,0.0
1561,Napa,2021,7,0.6572,0.7286,0.0
1562,Napa,2021,8,0.6827,0.7601,0.0
1563,Napa,2021,9,0.7059000000000001,0.7755,0.0
1564,Napa,2021,10,0.7188,0.7864,0.0
1565,Napa,2021,11,0.7334999999999999,0.8194,0.0
1566,Napa,2021,12,0.762,0.8414,0.0
1567,Napa,2022,1,0.7911,0.8745,0.0
1568,Napa,2022,2,0.8031,0.8826,0.0
1569,Napa,2022,3,0.8085,0.8865999999999999,0.0
1570,Napa,2022,4,0.8127,0.8902,0.0
1571,Napa,2022,5,0.8156,0.8931,0.0
1572,Napa,2022,6,0.8175,0.8967,0.0
1573,Napa,2022,7,0.8201,0.9018999999999999,0.0
1574,Napa,2022,8,0.8234,0.9052,0.0
1575,Napa,2022,9,0.8256999999999999,0.9083,0.034300000000000004
1576,Napa,2022,10,0.8271,0.9122,0.0981
1577,Napa,2022,11,0.8281999999999999,0.9156,0.1515
1578,Napa,2022,12,0.8291,0.9179,0.1805
1579,Napa,2023,1,0.8047,0.8913,0.1863
1580,Napa,2023,2,0.805,0.8920999999999999,0.1925
1581,Napa,2023,3,0.8055,0.8928,0.1979
1582,Napa,2023,4,0.8057,0.8931999999999999,0.2048
1583,Napa,2023,5,0.8057,0.8939,0.2243
1584,Napa,2023,6,0.8058,0.8944,0.2324
1585,Napa,2023,7,0.8059000000000001,0.8948,0.23829999999999998
1586,Napa,2023,8,0.8059000000000001,0.8952,0.2451
1587,Napa,2023,9,0.8059000000000001,0.8956999999999999,0.2586
1588,Napa,2023,10,0.8059000000000001,0.8961,0.28559999999999997
1589,Nevada,2020,1,0.0,0.0,0.0
1590,Nevada,2020,7,0.0,0.0,0.0
1591,Nevada,2020,8,0.0,0.0,0.0
1592,Nevada,2020,9,0.0,0.0,0.0
1593,Nevada,2020,10,0.0,0.0,0.0
1594,Nevada,2020,11,0.0,0.0,0.0
1595,Nevada,2020,12,0.0,0.0001,0.0
1596,Nevada,2021,7,0.48810000000000003,0.5425,0.0
1597,Nevada,2022,11,0.6301,0.6988,0.10949999999999999
1598,Nevada,2022,12,0.6306,0.7009000000000001,0.1408
1599,Nevada,2023,2,0.6251,0.6954,0.1535
1600,Nevada,2023,3,0.6253,0.6960999999999999,0.15810000000000002
1601,Nevada,2023,5,0.6256,0.6970999999999999,0.17329999999999998
1602,Nevada,2020,9,0.0,0.0,0.0
1603,Nevada,2020,10,0.0,0.0,0.0
1604,Nevada,2020,11,0.0,0.0,0.0
1605,Nevada,2020,12,0.0,0.0109,0.0
1606,Nevada,2021,1,0.011000000000000001,0.0784,0.0
1607,Nevada,2021,2,0.0796,0.20370000000000002,0.0
1608,Nevada,2021,3,0.21739999999999998,0.3518,0.0
1609,Nevada,2021,4,0.364,0.4697,0.0
1610,Nevada,2021,5,0.4416,0.5203,0.0
1611,Nevada,2021,6,0.4865,0.5408,0.0
1612,Nevada,2021,7,0.5028,0.5600999999999999,0.0
1613,Nevada,2021,8,0.5231,0.5903,0.0
1614,Nevada,2021,9,0.5467,0.6054999999999999,0.0
1615,Nevada,2021,10,0.5616,0.6161,0.0
1616,Nevada,2021,11,0.5734,0.6392,0.0
1617,Nevada,2021,12,0.5928,0.653,0.0
1618,Nevada,2022,1,0.6086,0.6714,0.0
1619,Nevada,2022,2,0.6139,0.6757,0.0
1620,Nevada,2022,3,0.617,0.6781,0.0
1621,Nevada,2022,4,0.6203,0.6805,0.0
1622,Nevada,2022,5,0.6229,0.6827,0.0
1623,Nevada,2022,6,0.6247,0.6846,0.0
1624,Nevada,2022,7,0.6264,0.688,0.0
1625,Nevada,2022,8,0.6281,0.6901999999999999,0.0
1626,Nevada,2022,9,0.6289,0.6925,0.0222
1627,Nevada,2022,10,0.6297,0.6965,0.0728
1628,Nevada,2022,11,0.6303,0.6992,0.1158
1629,Nevada,2022,12,0.6307,0.7012,0.1438
1630,Nevada,2023,1,0.6251,0.6953,0.1524
1631,Nevada,2023,2,0.6253,0.696,0.1577
1632,Nevada,2023,3,0.6255,0.6965,0.1606
1633,Nevada,2023,4,0.6255,0.6967,0.1646
1634,Nevada,2023,5,0.6256,0.6972,0.1739
1635,Nevada,2023,6,0.6256,0.6973999999999999,0.1787
1636,Nevada,2023,7,0.6257,0.6977,0.1819
1637,Nevada,2023,8,0.6257,0.6979000000000001,0.1856
1638,Nevada,2023,9,0.6257,0.6983,0.1991
1639,Nevada,2023,10,0.6257,0.6990000000000001,0.2225
1640,Orange,2020,7,0.0,0.0,0.0
1641,Orange,2020,8,0.0,0.0,0.0
1642,Orange,2020,9,0.0,0.0,0.0
1643,Orange,2020,10,0.0,0.0001,0.0
1644,Orange,2020,11,0.0,0.0001,0.0
1645,Orange,2020,1,0.0,0.0,0.0
1646,Orange,2020,8,0.0,0.0,0.0
1647,Orange,2020,9,0.0,0.0,0.0
1648,Orange,2020,10,0.0,0.0001,0.0
1649,Orange,2020,11,0.0,0.0001,0.0
1650,Orange,2020,12,0.0001,0.0143,0.0
1651,Orange,2021,1,0.017,0.08839999999999999,0.0
1652,Orange,2021,2,0.09759999999999999,0.17420000000000002,0.0
1653,Orange,2021,3,0.19510000000000002,0.3533,0.0
1654,Orange,2021,4,0.3789,0.5131,0.0
1655,Orange,2021,5,0.5047,0.583,0.0
1656,Orange,2021,6,0.5629,0.6177,0.0
1657,Orange,2021,7,0.5903,0.6464,0.0
1658,Orange,2021,8,0.6197,0.6805,0.0
1659,Orange,2021,9,0.6456999999999999,0.6986,0.0
1660,Orange,2021,10,0.662,0.7123,0.0
1661,Orange,2021,11,0.677,0.7395999999999999,0.0
1662,Orange,2021,12,0.701,0.7623000000000001,0.0001
1663,Orange,2022,1,0.7193999999999999,0.7839,0.0001
1664,Orange,2022,2,0.7297,0.7906,0.0001
1665,Orange,2022,3,0.7341,0.7946,0.0001
1666,Orange,2022,4,0.7373999999999999,0.7978000000000001,0.0001
1667,Orange,2022,5,0.7401000000000001,0.8007,0.0001
1668,Orange,2022,6,0.7424,0.804,0.0001
1669,Orange,2022,7,0.7448,0.8086,0.0001
1670,Orange,2022,8,0.7475,0.8118000000000001,0.0001
1671,Orange,2022,9,0.7492,0.8145,0.025
1672,Orange,2022,10,0.7505,0.8176000000000001,0.0668
1673,Orange,2022,11,0.7514,0.8201,0.1023
1674,Orange,2022,12,0.7522,0.8223999999999999,0.1311
1675,Orange,2023,1,0.7322,0.8012999999999999,0.1407
1676,Orange,2023,2,0.7326,0.8020999999999999,0.146
1677,Orange,2023,3,0.7329000000000001,0.8027,0.15
1678,Orange,2023,4,0.7331,0.8031999999999999,0.154
1679,Orange,2023,5,0.7331,0.8037000000000001,0.1603
1680,Orange,2023,6,0.7332,0.8040999999999999,0.16390000000000002
1681,Orange,2023,7,0.7332,0.8043,0.1661
1682,Orange,2023,8,0.7332,0.8047,0.16879999999999998
1683,Orange,2023,9,0.7332,0.8051999999999999,0.1819
1684,Orange,2023,10,0.7332,0.8057,0.19829999999999998
1685,Placer,2020,1,0.0,0.0,0.0
1686,Placer,2020,7,0.0,0.0,0.0
1687,Placer,2020,8,0.0,0.0,0.0
1688,Placer,2020,9,0.0,0.0,0.0
1689,Placer,2020,10,0.0,0.0001,0.0
1690,Placer,2020,11,0.0,0.0001,0.0
1691,Placer,2020,12,0.0,0.0001,0.0
1692,Placer,2023,7,0.6557999999999999,0.7054,0.1566
1693,Placer,2020,8,0.0,0.0,0.0
1694,Placer,2020,9,0.0,0.0,0.0
1695,Placer,2020,10,0.0,0.0001,0.0
1696,Placer,2020,11,0.0,0.0001,0.0
1697,Placer,2020,12,0.0001,0.0179,0.0
1698,Placer,2021,1,0.0195,0.1009,0.0
1699,Placer,2021,2,0.1127,0.2086,0.0
1700,Placer,2021,3,0.2289,0.34380000000000005,0.0
1701,Placer,2021,4,0.3543,0.46380000000000005,0.0
1702,Placer,2021,5,0.4509,0.5207999999999999,0.0
1703,Placer,2021,6,0.5024000000000001,0.5466,0.0
1704,Placer,2021,7,0.5234000000000001,0.5699000000000001,0.0
1705,Placer,2021,8,0.5502,0.6036,0.0
1706,Placer,2021,9,0.5776,0.6214999999999999,0.0
1707,Placer,2021,10,0.5929,0.6325,0.0
1708,Placer,2021,11,0.6064,0.6584,0.0
1709,Placer,2021,12,0.6299,0.6757,0.0
1710,Placer,2022,1,0.6355,0.6812,0.0001
1711,Placer,2022,2,0.6433,0.6858,0.0001
1712,Placer,2022,3,0.6468,0.6884999999999999,0.0001
1713,Placer,2022,4,0.6496,0.6909000000000001,0.0001
1714,Placer,2022,5,0.6517000000000001,0.6929000000000001,0.0001
1715,Placer,2022,6,0.6533,0.6957,0.0001
1716,Placer,2022,7,0.6551,0.6990999999999999,0.0001
1717,Placer,2022,8,0.657,0.7012999999999999,0.0001
1718,Placer,2022,9,0.6583,0.7033,0.0218
1719,Placer,2022,10,0.6593000000000001,0.706,0.0689
1720,Placer,2022,11,0.6601,0.7079000000000001,0.10619999999999999
1721,Placer,2022,12,0.6606000000000001,0.7094,0.1294
1722,Placer,2023,1,0.655,0.7038,0.1368
1723,Placer,2023,2,0.6554000000000001,0.7042,0.1407
1724,Placer,2023,3,0.6556000000000001,0.7045999999999999,0.1434
1725,Placer,2023,4,0.6557,0.7048000000000001,0.1462
1726,Placer,2023,5,0.6557,0.7051999999999999,0.1525
1727,Placer,2023,6,0.6557999999999999,0.7054,0.1565
1728,Placer,2023,7,0.6557999999999999,0.7056,0.159
1729,Placer,2023,8,0.6557999999999999,0.7058,0.16260000000000002
1730,Placer,2023,9,0.6557999999999999,0.7062,0.1764
1731,Placer,2023,10,0.6557999999999999,0.7068000000000001,0.2047
1732,Plumas,2020,1,0.0,0.0,0.0
1733,Plumas,2020,7,0.0,0.0,0.0
1734,Plumas,2020,8,0.0,0.0,0.0
1735,Plumas,2020,9,0.0,0.0001,0.0
1736,Plumas,2020,10,0.0,0.0001,0.0
1737,Plumas,2020,11,0.0,0.0002,0.0
1738,Plumas,2020,12,0.0,0.0104,0.0
1739,Plumas,2021,6,0.4153,0.45020000000000004,0.0
1740,Plumas,2021,11,0.4913,0.54,0.0
1741,Plumas,2021,12,0.5018,0.5489,0.0
1742,Plumas,2022,2,0.5296,0.5768,0.0001
1743,Plumas,2022,3,0.5313,0.5789,0.0001
1744,Plumas,2022,4,0.534,0.5804,0.0001
1745,Plumas,2022,5,0.5353,0.5811,0.0001
1746,Plumas,2022,6,0.5367000000000001,0.5826,0.0001
1747,Plumas,2022,7,0.5385,0.5845,0.0001
1748,Plumas,2022,8,0.5388000000000001,0.5857,0.0001
1749,Plumas,2022,9,0.5389,0.586,0.0004
1750,Plumas,2022,10,0.5396,0.5881000000000001,0.048
1751,Plumas,2022,11,0.5398,0.5898,0.08789999999999999
1752,Plumas,2022,12,0.54,0.5909,0.1101
1753,Plumas,2023,1,0.5299,0.5803,0.1143
1754,Plumas,2023,2,0.5301,0.5805,0.11720000000000001
1755,Plumas,2023,3,0.5302,0.5807,0.1183
1756,Plumas,2023,4,0.5302,0.5807,0.1216
1757,Plumas,2023,5,0.5303,0.5808,0.1266
1758,Plumas,2023,6,0.5303,0.5809000000000001,0.12960000000000002
1759,Plumas,2023,7,0.5303,0.5809000000000001,0.1313
1760,Plumas,2023,8,0.5303,0.5811999999999999,0.1335
1761,Plumas,2023,9,0.5303,0.5813,0.1353
1762,Plumas,2023,10,0.5303,0.5814,0.1378
1763,Plumas,2020,9,0.0,0.0001,0.0
1764,Plumas,2020,11,0.0,0.0002,0.0
1765,Plumas,2020,12,0.0,0.013600000000000001,0.0
1766,Plumas,2021,1,0.0121,0.0655,0.0
1767,Plumas,2021,2,0.0633,0.1572,0.0
1768,Plumas,2021,3,0.1805,0.33399999999999996,0.0
1769,Plumas,2021,4,0.33909999999999996,0.4006,0.0
1770,Plumas,2021,5,0.38799999999999996,0.43310000000000004,0.0
1771,Plumas,2021,6,0.41700000000000004,0.45189999999999997,0.0
1772,Plumas,2021,7,0.4324,0.4682,0.0
1773,Plumas,2021,8,0.4475,0.4911,0.0
1774,Plumas,2021,9,0.46990000000000004,0.5112,0.0
1775,Plumas,2021,10,0.4825,0.5238,0.0
1776,Plumas,2021,11,0.4926,0.5408,0.0
1777,Plumas,2021,12,0.5036999999999999,0.5499,0.0
1778,Plumas,2022,1,0.5259,0.5740999999999999,0.0001
1779,Plumas,2022,2,0.5296,0.5770000000000001,0.0001
1780,Plumas,2022,3,0.5317000000000001,0.5792,0.0001
1781,Plumas,2022,4,0.5343,0.5806,0.0001
1782,Plumas,2022,5,0.5357999999999999,0.5819,0.0001
1783,Plumas,2022,6,0.5372,0.5831000000000001,0.0001
1784,Plumas,2022,7,0.5385,0.5845,0.0001
1785,Plumas,2022,8,0.5388000000000001,0.5857,0.0001
1786,Plumas,2022,9,0.5393,0.5874,0.0166
1787,Plumas,2022,10,0.5397,0.5887,0.0596
1788,Plumas,2022,11,0.5398,0.5899,0.09210000000000002
1789,Plumas,2022,12,0.54,0.5909,0.1101
1790,Plumas,2023,1,0.5299,0.5803,0.11470000000000001
1791,Plumas,2023,2,0.5301,0.5805,0.11720000000000001
1792,Plumas,2023,3,0.5302,0.5807,0.1185
1793,Plumas,2023,4,0.5302,0.5807,0.1216
1794,Plumas,2023,5,0.5303,0.5809000000000001,0.1272
1795,Plumas,2023,6,0.5303,0.5809000000000001,0.1301
1796,Plumas,2023,7,0.5303,0.5809000000000001,0.1313
1797,Plumas,2023,8,0.5303,0.5811999999999999,0.13419999999999999
1798,Plumas,2023,9,0.5303,0.5814,0.1378
1799,Plumas,2023,10,0.5303,0.5816,0.1479
1800,Riverside,2020,1,0.0,0.0,0.0
1801,Riverside,2020,7,0.0,0.0,0.0
1802,Riverside,2020,8,0.0,0.0,0.0
1803,Riverside,2020,9,0.0,0.0,0.0
1804,Riverside,2020,10,0.0,0.0,0.0
1805,Riverside,2020,11,0.0,0.0,0.0
1806,Riverside,2020,12,0.0,0.0,0.0
1807,Riverside,2020,7,0.0,0.0,0.0
1808,Riverside,2020,8,0.0,0.0,0.0
1809,Riverside,2020,9,0.0,0.0,0.0
1810,Riverside,2020,10,0.0,0.0,0.0
1811,Riverside,2020,11,0.0,0.0,0.0
1812,Riverside,2020,12,0.0,0.0097,0.0
1813,Riverside,2021,1,0.0115,0.0682,0.0
1814,Riverside,2021,2,0.06860000000000001,0.1509,0.0
1815,Riverside,2021,3,0.16440000000000002,0.271,0.0
1816,Riverside,2021,4,0.2836,0.3873,0.0
1817,Riverside,2021,5,0.37060000000000004,0.44189999999999996,0.0
1818,Riverside,2021,6,0.4188,0.47340000000000004,0.0
1819,Riverside,2021,7,0.44530000000000003,0.505,0.0
1820,Riverside,2021,8,0.47840000000000005,0.5463,0.0
1821,Riverside,2021,9,0.5111,0.5686,0.0
1822,Riverside,2021,10,0.5303,0.5839,0.0
1823,Riverside,2021,11,0.5451,0.6046,0.0
1824,Riverside,2021,12,0.5637,0.6245,0.0
1825,Riverside,2022,1,0.5731,0.6379,0.0001
1826,Riverside,2022,2,0.5843,0.6457999999999999,0.0001
1827,Riverside,2022,3,0.5898,0.6502,0.0001
1828,Riverside,2022,4,0.5932,0.6536,0.0001
1829,Riverside,2022,5,0.5958,0.6562,0.0001
1830,Riverside,2022,6,0.5979,0.6589,0.0001
1831,Riverside,2022,7,0.6,0.6620999999999999,0.0001
1832,Riverside,2022,8,0.602,0.6646,0.0001
1833,Riverside,2022,9,0.603,0.6664,0.0155
1834,Riverside,2022,10,0.6037,0.6687000000000001,0.0418
1835,Riverside,2022,11,0.6043,0.6706,0.0644
1836,Riverside,2022,12,0.6047,0.6723,0.08289999999999999
1837,Riverside,2023,1,0.6019,0.6698000000000001,0.0911
1838,Riverside,2023,2,0.6022,0.6704000000000001,0.095
1839,Riverside,2023,3,0.6024,0.6709,0.0983
1840,Riverside,2023,4,0.6026,0.6713,0.1012
1841,Riverside,2023,5,0.6026,0.6717,0.1058
1842,Riverside,2023,6,0.6026,0.6718999999999999,0.1085
1843,Riverside,2023,7,0.6026,0.6722,0.1104
1844,Riverside,2023,8,0.6027,0.6725,0.1127
1845,Riverside,2023,9,0.6027,0.6729,0.12
1846,Riverside,2023,10,0.6027,0.6733,0.1292
1847,Sacramento,2020,1,0.0,0.0,0.0
1848,Sacramento,2020,7,0.0,0.0,0.0
1849,Sacramento,2020,8,0.0,0.0,0.0
1850,Sacramento,2020,9,0.0,0.0001,0.0
1851,Sacramento,2020,10,0.0001,0.0001,0.0
1852,Sacramento,2020,11,0.0001,0.0001,0.0
1853,Sacramento,2020,12,0.0001,0.0002,0.0
1854,Sacramento,2020,7,0.0,0.0,0.0
1855,Sacramento,2020,8,0.0,0.0,0.0
1856,Sacramento,2020,9,0.0001,0.0001,0.0
1857,Sacramento,2020,10,0.0001,0.0001,0.0
1858,Sacramento,2020,11,0.0001,0.0001,0.0
1859,Sacramento,2020,12,0.0001,0.013600000000000001,0.0
1860,Sacramento,2021,1,0.0163,0.0665,0.0
1861,Sacramento,2021,2,0.073,0.1591,0.0
1862,Sacramento,2021,3,0.1807,0.3006,0.0
1863,Sacramento,2021,4,0.318,0.4292,0.0
1864,Sacramento,2021,5,0.4217,0.4982,0.0
1865,Sacramento,2021,6,0.47979999999999995,0.5303,0.0
1866,Sacramento,2021,7,0.506,0.5585,0.0
1867,Sacramento,2021,8,0.5363,0.5957,0.0
1868,Sacramento,2021,9,0.5669,0.6171,0.0
1869,Sacramento,2021,10,0.5852,0.6315,0.0
1870,Sacramento,2021,11,0.6006,0.6587999999999999,0.0
1871,Sacramento,2021,12,0.6267,0.6799,0.0
1872,Sacramento,2022,1,0.6455,0.7008,0.0
1873,Sacramento,2022,2,0.6576000000000001,0.7089,0.0
1874,Sacramento,2022,3,0.6638,0.7132999999999999,0.0
1875,Sacramento,2022,4,0.6675,0.7165,0.0
1876,Sacramento,2022,5,0.6704000000000001,0.7192000000000001,0.0
1877,Sacramento,2022,6,0.6727,0.7231000000000001,0.0
1878,Sacramento,2022,7,0.6754000000000001,0.7276,0.0001
1879,Sacramento,2022,8,0.6783,0.7311,0.0001
1880,Sacramento,2022,9,0.6803,0.7339,0.0231
1881,Sacramento,2022,10,0.6818000000000001,0.7373000000000001,0.0696
1882,Sacramento,2022,11,0.6829000000000001,0.7398,0.1072
1883,Sacramento,2022,12,0.6838,0.7418,0.13119999999999998
1884,Sacramento,2023,1,0.6633,0.7201000000000001,0.1376
1885,Sacramento,2023,2,0.6639,0.721,0.1435
1886,Sacramento,2023,3,0.6644,0.7218000000000001,0.14800000000000002
1887,Sacramento,2023,4,0.6647,0.7223,0.1517
1888,Sacramento,2023,5,0.6648000000000001,0.7229000000000001,0.15960000000000002
1889,Sacramento,2023,6,0.6648999999999999,0.7234,0.1649
1890,Sacramento,2023,7,0.6648999999999999,0.7238,0.1686
1891,Sacramento,2023,8,0.665,0.7243,0.1728
1892,Sacramento,2023,9,0.665,0.7245999999999999,0.18289999999999998
1893,Sacramento,2023,10,0.665,0.7252,0.2041
1894,San Benito,2020,1,0.0,0.0,0.0
1895,San Benito,2020,7,0.0,0.0,0.0
1896,San Benito,2020,8,0.0,0.0,0.0
1897,San Benito,2020,9,0.0,0.0,0.0
1898,San Benito,2020,10,0.0,0.0,0.0
1899,San Benito,2020,11,0.0,0.0,0.0
1900,San Benito,2021,12,0.6336999999999999,0.6962,0.0001
1901,San Benito,2022,7,0.6816,0.7364,0.0002
1902,San Benito,2022,9,0.687,0.7445999999999999,0.0004
1903,San Benito,2022,11,0.6899,0.7519,0.08470000000000001
1904,San Benito,2022,12,0.6908,0.7533,0.1074
1905,San Benito,2023,1,0.698,0.7614,0.11199999999999999
1906,San Benito,2023,6,0.7001000000000001,0.7652,0.14679999999999999
1907,San Benito,2023,7,0.7001000000000001,0.7653,0.1492
1908,San Benito,2023,8,0.7001999999999999,0.7661,0.1551
1909,San Benito,2020,9,0.0,0.0,0.0
1910,San Benito,2020,10,0.0,0.0,0.0
1911,San Benito,2020,12,0.0,0.0132,0.0
1912,San Benito,2021,1,0.014499999999999999,0.0583,0.0
1913,San Benito,2021,2,0.056600000000000004,0.127,0.0
1914,San Benito,2021,3,0.1591,0.2787,0.0
1915,San Benito,2021,4,0.3019,0.4374,0.0
1916,San Benito,2021,5,0.4251,0.5123,0.0
1917,San Benito,2021,6,0.4838,0.5445,0.0
1918,San Benito,2021,7,0.5103,0.573,0.0
1919,San Benito,2021,8,0.5408,0.6122,0.0
1920,San Benito,2021,9,0.5728,0.6355,0.0
1921,San Benito,2021,10,0.5926,0.6511,0.0
1922,San Benito,2021,11,0.6103999999999999,0.6778,0.0001
1923,San Benito,2021,12,0.6381,0.7005,0.0001
1924,San Benito,2022,1,0.649,0.7123999999999999,0.0001
1925,San Benito,2022,2,0.6654000000000001,0.7223,0.0001
1926,San Benito,2022,3,0.6717,0.7268000000000001,0.0001
1927,San Benito,2022,4,0.6757,0.73,0.0001
1928,San Benito,2022,5,0.679,0.7326999999999999,0.0001
1929,San Benito,2022,6,0.6815000000000001,0.7362000000000001,0.0002
1930,San Benito,2022,7,0.684,0.7411,0.0002
1931,San Benito,2022,8,0.6869,0.7444,0.0002
1932,San Benito,2022,9,0.6881999999999999,0.7469,0.022799999999999997
1933,San Benito,2022,10,0.6893,0.7501000000000001,0.058899999999999994
1934,San Benito,2022,11,0.6901,0.7522,0.08960000000000001
1935,San Benito,2022,12,0.6909000000000001,0.7537,0.1108
1936,San Benito,2023,1,0.6988,0.7626000000000001,0.1219
1937,San Benito,2023,2,0.6992,0.7633,0.127
1938,San Benito,2023,3,0.6997,0.7641,0.132
1939,San Benito,2023,4,0.7,0.7644,0.13570000000000002
1940,San Benito,2023,5,0.7001000000000001,0.7648,0.1432
1941,San Benito,2023,6,0.7001000000000001,0.7652,0.1475
1942,San Benito,2023,7,0.7001999999999999,0.7656000000000001,0.1514
1943,San Benito,2023,8,0.7001999999999999,0.7663,0.1558
1944,San Benito,2023,9,0.7001999999999999,0.7666,0.16449999999999998
1945,San Benito,2023,10,0.7004,0.7670999999999999,0.17809999999999998
1946,San Bernardino,2020,1,0.0,0.0,0.0
1947,San Bernardino,2020,7,0.0,0.0,0.0
1948,San Bernardino,2020,8,0.0,0.0,0.0
1949,San Bernardino,2020,9,0.0,0.0,0.0
1950,San Bernardino,2020,10,0.0,0.0,0.0
